timestamp,fhr,uc
1,150.00924517557775,5.945357484930655
2,151.0511910342569,9.235946918517428
3,150.04042114063475,9.89603816764322
4,150.76241606849914,7.392484421634849
5,150.49830812396212,9.689228098871242
6,151.18417680453064,8.683709018888777
7,149.91005605396268,10.297598406675565
8,150.1951455781821,12.568088533497832
9,148.42426245603744,11.388089483401131
10,150.65377331655927,11.20473175884497
11,148.8256981944068,14.540250293801076
12,149.19470537372644,12.801821523830458
13,148.45136561961513,14.908874740402348
14,146.78718927924638,13.990944070639319
15,149.19665010723654,14.410379069639394
16,146.6716967685882,15.787914887204487
17,146.73872216131932,14.619608415078744
18,145.47078646078742,16.319801830451222
19,147.10944763336028,13.807452418405994
20,145.819787390842,14.964082024034553
21,146.21248599857083,16.199132549053314
22,145.9581234526546,15.553307889452755
23,147.00196302652682,14.332660850430162
24,144.77241699229623,14.394216565271297
25,145.80925355850312,13.086251269280222
26,145.1215734403416,14.597991815984614
27,147.00183619048175,14.623285785687202
28,145.50052164944495,14.012951394158597
29,146.17927299286967,15.114759641779052
30,146.28907245537061,12.87368920152116
31,146.94359469541604,13.950442542814764
32,145.17107565690856,13.672805171866928
33,146.45589197034712,14.183844024038475
34,148.0084110540201,15.307664225836122
35,145.6602901258142,12.561201399676449
36,146.98088938574142,13.31189757237164
37,147.26950583844874,14.870628021197087
38,147.53759377690855,13.89073775964513
39,148.28797815146342,13.88159381399628
40,147.70287515124187,17.48346818850688
41,147.7129787448151,20.3195135565511
42,145.86544019699318,15.42639490620476
43,144.47817604129568,16.054777459092513
44,145.5614827114038,17.812383407864825
45,144.6367374247444,17.176208594854053
46,147.19866299439562,17.182494255472676
47,146.68501415073112,14.928357500716485
48,143.27275701760357,13.515485894554605
49,146.6531202455398,12.982514165345169
50,148.9507074845372,15.003786639573768
51,145.2607397893754,14.660645312449276
52,146.7175109571416,14.64072510125731
53,149.3088815011818,12.095699713541642
54,147.4830296775085,10.583217279115164
55,147.62871378137177,9.849627505634738
56,146.67524959545133,11.799356049865288
57,149.00597863380142,9.229457693509342
58,147.34058141885848,8.269697824603796
59,146.1694967845511,8.978459795383852
60,148.85956680557487,8.062230893488945
61,147.11191630809813,6.591493295839817
62,146.79200478906404,8.479001738692677
63,148.06842199830302,7.522053317121199
64,146.22259598426385,6.030254312685861
65,146.36048636735742,6.42486238434823
66,147.03333937012607,8.107436732173003
67,146.12169287749646,7.153303601065014
68,145.85158936583622,5.825127053201324
69,146.28625527981285,4.129105160790463
70,145.34622323565463,7.655802367757833
71,144.99893921380044,5.494625099885939
72,146.52277539706026,3.646516473105225
73,149.04459718399656,4.861261613849757
74,148.3213725637389,8.222180134889784
75,146.48160909593582,7.167022754028038
76,146.65389343523117,5.605085224303977
77,146.605229260766,5.573257250659982
78,147.89296427235388,6.418554691937478
79,145.92321108575894,6.012496043379779
80,145.972475496819,6.865906118058781
81,145.1104289819113,5.569179378656316
82,145.77508300709914,6.770577837533064
83,145.87002014645321,7.814798060370881
84,145.64243882657212,6.0877216166513755
85,144.43536702475262,4.160032136780594
86,144.91849260186072,6.200540257185625
87,145.60267395293982,7.665002639264611
88,144.4206459447795,6.627318576262345
89,146.59050647539868,6.44169513321914
90,144.44203282886355,7.6549347680031445
91,143.39147281774237,9.532370934312558
92,144.9800407856743,10.148581205548275
93,144.27823904761124,6.5608167726872155
94,144.030590722817,7.209149629181927
95,141.68060347506088,6.279676877566881
96,141.87712880626856,7.424765055059521
97,142.84735498691927,5.519181236836612
98,141.8475699452116,8.253863157748404
99,142.2615153682188,10.547416834620417
100,143.21749060149946,10.681264354345322
